ifcguid,area,d_wl_ew,d_wl_sn,id,isexternal,isstairwaywall,length,structural,type_ifcguid,unconnected_height,volume,classification
3Hrewwg9b5KejEicfryntV,38.424865369600035,37.749989016000015,,,1,0,18.749957928000022,1,0TM_qAVTPEeg7JFha6rBHj,3.199999999999998,9.406216342400004,wall
1$oxVaKhLDJu2CngOBCgIv,73.28746485120021,,7.32410687763558e-15,,1,0,37.74998901600008,1,0TM_qAVTPEeg7JFha6rBHj,3.199999999999998,18.121866212800334,wall
03hb0ndU95PO$5sAGF2RQb,41.17486536960003,7.105427357601e-14,,,1,0,18.749957927999994,1,0TM_qAVTPEeg7JFha6rBHj,3.1999999999999997,10.093716342399995,wall
03hb0ndU95PO$5sAGF2RQt,41.174865369599964,7.105427357601e-14,,,1,0,18.749957927999994,1,0TM_qAVTPEeg7JFha6rBHj,3.199999999999998,10.093716342399983,wall
0x9eIQ2Fv6Qwnr_8CyHEoB,15.64767708159998,30.02874664800001,,,0,1,4.989899087999992,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.5647677081600038,wall
0x9eIQ2Fv6Qwnr_8CyHEqD,18.495998464,26.693756112,,,0,,5.954999519999993,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.849599846399997,wall
0x9eIQ2Fv6Qwnr_8CyHEvj,15.807677081599959,30.02874664800001,,,0,1,4.989899087999992,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,1.5807677081599931,wall
2Bq14yaGX6nfJvHeT6kGT6,89.91207101440003,,6.105058656000011,,0,1,30.560022192,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,8.991207101440299,wall
2$gFCyRLn3YxmJ7kU3eXtQ,88.74559214080035,,11.094957744000004,,0,1,32.501747544000075,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,8.874559214080328,wall
2$gFCyRLn3YxmJ7kU3eXBo,73.81754360320001,,12.794958408000014,,0,,25.464857376,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,7.381754360320247,wall
2ex5B8xFnEHumuJWUHWJOI,89.9120710144001,,6.105058656000011,,0,1,30.560022191999998,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,8.991207101440308,wall
2ex5B8xFnEHumuJWUHWJON,88.74559214080043,,11.094957744000004,,0,1,32.501747544000075,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,8.874559214080337,wall
2ex5B8xFnEHumuJWUHWJOC,74.45754360320007,,12.794958408000014,,0,,25.464857376,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,7.4457543603202545,wall
2ex5B8xFnEHumuJWUHWIdw,89.91207101440015,,6.105058656000011,,0,1,30.560022192000005,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,8.991207101440306,wall
2ex5B8xFnEHumuJWUHWId$,88.69398484480053,,11.094957744000004,,0,1,32.49874526400008,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,8.869398484480337,wall
2ex5B8xFnEHumuJWUHWIdq,74.45754360320014,,12.794958408000014,,0,,25.464857376,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,7.445754360320258,wall
1W6Thknzf2qup40FGN1N9M,38.00386536960009,7.105427357601e-14,,,1,0,18.749957927999994,1,0TM_qAVTPEeg7JFha6rBHj,3.2000000000000006,9.400966342399993,wall
2_414Bjl90PPXdZA2Pm_Wv,13.535863705599967,9.541888968,,,0,,4.404957408000005,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.3535863705600115,wall
3fetmy$FH9ZAKfQ_vq7_Jf,72.48746485120037,,1.7763568394002503e-15,,1,0,37.74998901600008,1,0TM_qAVTPEeg7JFha6rBHj,3.2000000000000006,18.02186621280024,wall
3fetmy$FH9ZAKfQ_vq7_Pt,73.2874648512004,,1.7763568394002503e-15,,1,0,37.749989016000086,1,0TM_qAVTPEeg7JFha6rBHj,3.1999999999999997,18.121866212800406,wall
1iin7g1k928O2DBRSrKl7s,6.798656358400286,,2.1750009840000004,,0,,2.7589551120000806,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,0.6798656358400502,wall
1iin7g1k928O2DBRSrKlO6,6.798656358400278,,2.374998552,,0,,2.7589551120000806,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,0.67986563584005,wall
1iin7g1k928O2DBRSrKlQo,6.798656358400291,,2.0499994559999806,,0,,2.7589551120000806,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,0.6798656358400504,wall
1iin7g1k928O2DBRSrKkyY,10.361915468800026,,10.677457943999997,,0,,3.4130985840000077,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,1.0361915468800362,wall
1iin7g1k928O2DBRSrKkzM,10.361915468800028,,10.724957976000004,,0,,3.4130985840000085,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,1.0361915468800367,wall
1iin7g1k928O2DBRSrKkB3,10.361915468800023,,10.724957976000004,,0,,3.4130985840000085,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.036191546880036,wall
1iin7g1k928O2DBRSrKk0E,10.361915468800042,,13.474958064000006,,0,,3.4130985840000143,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.0361915468800378,wall
1iin7g1k928O2DBRSrKk1K,10.361915468800046,,13.474958064000006,,0,,3.4130985840000143,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,1.0361915468800384,wall
1iin7g1k928O2DBRSrKk2H,10.36191546880006,,15.574956912000005,,0,,3.4130985840000196,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,1.0361915468800396,wall
1iin7g1k928O2DBRSrKk3B,10.361915468800053,,15.574956912000005,,0,,3.4130985840000196,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,1.0361915468800391,wall
1W6Thknzf2qup40FGN1NE4,13.535863705599947,9.541888968,,,,,4.404957407999996,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,1.35358637056001,wall
28pOo0cPL6KPXfzSWk0aBt,8.898072908800069,,8.598947496000001,,,,3.3400227840000096,1,3aSwb19Dv5TwKrEFFHK$2Y,3.2000000000000006,0.8898072908800356,wall
28pOo0cPL6KPXfzSWk0aFt,8.898072908800035,,8.598947496000001,,,,3.340022784000005,1,3aSwb19Dv5TwKrEFFHK$2Y,3.1999999999999997,0.8898072908800325,wall
28pOo0cPL6KPXfzSWk0aFx,8.898072908800033,,8.598947496000001,,,,3.340022784000003,1,3aSwb19Dv5TwKrEFFHK$2Y,3.199999999999998,0.8898072908800321,wall
