,U1_OK_d_wl_ew6,U1_OK_d_wl_sn21,U1_OK_d_wl_sn26,U1_OK_d_wl_sn10,U1_OK_d_wl_ew35,compliance-IBC1020_2,compliance-IBC1207_1,compliance-IBC1207_3,compliance
880,2.72,2.2631,7.7447,5.3855,9.7559,TRUE,FALSE,FALSE,FALSE
881,2.474,2.2421,8.0867,5.4755,9.9125,TRUE,FALSE,FALSE,FALSE
882,2.8568,2.6003,7.8773,5.4911,10.0355,TRUE,TRUE,FALSE,FALSE
883,2.5472,2.3393,7.7861,5.2049,9.8975,TRUE,TRUE,FALSE,FALSE
884,3.2288,2.3453,7.9925,4.9337,9.5933,FALSE,TRUE,TRUE,FALSE
885,2.4452,2.2319,8.0555,5.2091,9.7619,TRUE,FALSE,FALSE,FALSE
886,2.6768,2.2445,7.6601,5.5145,10.0025,TRUE,FALSE,FALSE,FALSE
887,2.5796,2.4041,7.7159,5.4695,9.7157,TRUE,TRUE,FALSE,FALSE
888,3.2324,2.7335,7.6907,5.1869,9.9119,FALSE,TRUE,TRUE,FALSE
889,2.408,2.4845,7.8497,5.3441,10.0487,TRUE,TRUE,FALSE,FALSE
890,3.302,2.7215,7.7069,5.2709,9.6275,FALSE,TRUE,TRUE,FALSE
891,2.4548,2.7377,8.0081,5.1101,10.1237,TRUE,TRUE,FALSE,FALSE
892,2.4308,2.6105,8.1179,5.5247,9.7139,TRUE,TRUE,FALSE,FALSE
893,2.5952,2.4887,7.7393,5.0693,9.7037,TRUE,TRUE,FALSE,FALSE
894,2.8976,2.4971,7.9025,5.4959,9.6353,FALSE,TRUE,FALSE,FALSE
895,2.8052,2.6687,7.6775,5.3015,9.5891,FALSE,TRUE,FALSE,FALSE
896,2.3528,2.7401,8.1323,5.3243,10.0931,TRUE,TRUE,FALSE,FALSE
897,2.8844,2.2901,8.0783,5.0621,9.5903,FALSE,FALSE,FALSE,FALSE
898,2.1848,2.7011,7.6199,5.3561,9.7205,TRUE,FALSE,FALSE,FALSE
899,2.2868,2.6231,7.8647,5.1695,9.7553,TRUE,FALSE,FALSE,FALSE
900,2.9444,2.1935,7.7927,5.4971,10.0043,TRUE,FALSE,FALSE,FALSE
901,2.798,2.6921,8.1929,4.9727,9.7679,FALSE,TRUE,FALSE,FALSE
902,2.5136,2.2211,8.0471,5.4515,9.6647,TRUE,FALSE,FALSE,FALSE
903,2.9204,2.4341,8.0147,5.3507,10.0553,TRUE,TRUE,FALSE,FALSE
904,2.4224,2.2715,7.9265,5.1431,10.1327,TRUE,FALSE,FALSE,FALSE
905,3.1208,2.2583,7.8383,5.4851,9.8087,FALSE,FALSE,FALSE,FALSE
906,3.0668,2.1581,7.7489,5.0021,9.6197,FALSE,FALSE,FALSE,FALSE
907,3.1808,2.3927,8.1047,5.4347,9.7055,FALSE,TRUE,TRUE,FALSE
908,2.3504,2.6963,7.6643,5.2235,9.7871,TRUE,TRUE,FALSE,FALSE
909,2.4344,2.6093,7.9805,5.1077,9.5633,TRUE,TRUE,FALSE,FALSE
910,3.2588,2.4371,7.7867,5.4065,9.8657,FALSE,TRUE,TRUE,FALSE
911,3.2948,2.3873,8.0963,5.0099,9.8567,FALSE,TRUE,TRUE,FALSE
912,2.276,2.4029,8.0669,5.0903,10.1297,TRUE,FALSE,FALSE,FALSE
913,3.0368,2.6447,7.6301,5.5241,10.0079,FALSE,FALSE,FALSE,FALSE
914,3.122,2.6327,7.9685,5.2877,9.8591,FALSE,TRUE,TRUE,FALSE
915,2.336,2.2817,7.6895,5.0627,10.0709,TRUE,FALSE,FALSE,FALSE
916,3.3152,2.3285,7.8059,5.4029,9.7481,FALSE,TRUE,TRUE,FALSE
917,2.4116,2.2727,7.9841,5.1521,9.8327,TRUE,FALSE,FALSE,FALSE
918,3.1328,2.2607,7.9865,5.1185,10.0199,FALSE,FALSE,FALSE,FALSE
919,2.6936,2.2061,8.1041,5.3333,9.9875,TRUE,FALSE,FALSE,FALSE
920,3.1532,2.6423,7.8209,5.1839,9.5819,FALSE,TRUE,TRUE,FALSE
921,2.3384,2.5553,7.6889,5.1905,9.6683,TRUE,TRUE,FALSE,FALSE
922,2.6384,2.4407,7.9283,4.9967,10.0769,TRUE,TRUE,FALSE,FALSE
923,2.6588,2.3069,8.1377,5.0105,9.6911,TRUE,FALSE,FALSE,FALSE
924,2.3648,2.2457,8.1293,5.1329,9.7535,TRUE,FALSE,FALSE,FALSE
925,2.732,2.6849,7.9745,5.3597,9.8981,TRUE,TRUE,FALSE,FALSE
926,2.66,2.1875,7.9583,5.0687,9.5555,FALSE,FALSE,FALSE,FALSE
927,2.4236,2.2679,7.6577,5.4569,9.8519,TRUE,FALSE,FALSE,FALSE
928,2.3036,2.4017,7.9247,5.3471,9.6053,TRUE,FALSE,FALSE,FALSE
929,2.7404,2.4467,8.0381,4.9445,9.5999,FALSE,TRUE,FALSE,FALSE
930,3.1004,2.2979,7.6415,4.9439,9.7265,FALSE,FALSE,FALSE,FALSE
931,2.9804,2.3201,7.7291,5.4779,10.0721,TRUE,TRUE,FALSE,FALSE
932,2.4188,2.3387,7.9967,5.3705,10.1243,TRUE,TRUE,FALSE,FALSE
933,2.9432,2.7431,8.0219,5.5001,9.8495,FALSE,TRUE,TRUE,FALSE
934,3.032,2.5967,7.6877,4.9685,9.5681,FALSE,TRUE,FALSE,FALSE
935,2.5844,2.5283,7.6397,4.9619,9.8111,TRUE,TRUE,FALSE,FALSE
936,2.7164,2.6201,8.1755,5.4047,10.1417,TRUE,TRUE,FALSE,FALSE
937,2.2016,2.5919,7.8389,5.4983,9.9053,TRUE,FALSE,FALSE,FALSE
938,2.57,2.6753,7.9733,5.2691,9.9191,TRUE,TRUE,FALSE,FALSE
939,2.6,2.5769,8.1761,5.2799,9.8219,TRUE,TRUE,FALSE,FALSE
940,3.038,2.4221,8.0423,5.4425,9.9557,FALSE,TRUE,FALSE,FALSE
941,3.2732,2.2919,7.8749,5.3135,10.0451,FALSE,FALSE,TRUE,FALSE
942,2.3768,2.3093,7.8737,5.4473,9.9977,TRUE,TRUE,FALSE,FALSE
943,3.3416,2.4689,8.0291,5.4041,10.1093,FALSE,TRUE,TRUE,FALSE
944,2.8508,2.4587,7.9229,5.4659,9.6863,FALSE,TRUE,FALSE,FALSE
945,3.2276,2.6831,8.1137,5.0309,9.6251,FALSE,TRUE,TRUE,FALSE
946,2.2076,2.3657,7.7831,5.1377,9.6467,TRUE,FALSE,FALSE,FALSE
947,3.2924,2.5541,7.6463,5.0249,9.9431,FALSE,TRUE,TRUE,FALSE
948,2.1872,2.3711,8.0417,5.0669,9.5597,TRUE,FALSE,FALSE,FALSE
949,3.1796,2.6507,8.0495,5.1221,10.0907,FALSE,TRUE,TRUE,FALSE
950,3.0476,2.1635,7.9667,5.4263,9.7907,FALSE,FALSE,FALSE,FALSE
951,3.0692,2.1521,8.1611,5.4311,9.9029,FALSE,FALSE,FALSE,FALSE
952,2.7992,2.1977,7.6229,4.9889,9.9737,TRUE,FALSE,FALSE,FALSE
953,2.9012,2.5991,7.9187,5.3459,10.0877,TRUE,TRUE,TRUE,TRUE
954,2.7416,2.5997,7.6457,5.4551,9.8471,TRUE,FALSE,FALSE,FALSE
955,2.642,2.2745,7.7507,4.9577,9.8225,TRUE,FALSE,FALSE,FALSE
956,3.1076,2.4005,7.6997,5.5169,9.8297,FALSE,FALSE,FALSE,FALSE
957,2.7356,2.4497,8.1113,5.2103,9.6881,FALSE,TRUE,FALSE,FALSE
958,3.2036,2.1809,7.8629,5.4401,10.0787,FALSE,FALSE,FALSE,FALSE
959,2.5088,2.2511,8.1401,5.1449,9.7073,TRUE,FALSE,FALSE,FALSE
960,2.4524,2.6633,8.0693,5.1395,10.0559,TRUE,TRUE,FALSE,FALSE
961,2.2856,2.6291,7.6709,5.0471,9.6035,TRUE,FALSE,FALSE,FALSE
962,3.0656,2.6417,7.6451,4.9949,9.8123,FALSE,TRUE,TRUE,FALSE
963,2.75,2.7269,7.8761,5.4863,9.7649,TRUE,TRUE,FALSE,FALSE
964,2.9144,2.4521,7.9769,5.2511,9.6059,FALSE,TRUE,FALSE,FALSE
965,2.5772,2.4329,7.8467,5.2247,10.1195,TRUE,TRUE,FALSE,FALSE
966,2.9396,2.6525,8.0879,5.3063,9.9677,TRUE,TRUE,TRUE,TRUE
967,2.9084,2.6597,8.0543,5.2505,9.6695,FALSE,TRUE,TRUE,FALSE
968,2.9288,2.6171,7.8029,5.2079,9.9107,FALSE,TRUE,TRUE,FALSE
969,2.372,2.2937,7.8983,5.5133,9.8621,TRUE,FALSE,FALSE,FALSE
970,3.146,2.1983,7.6361,5.2097,9.6923,FALSE,FALSE,FALSE,FALSE
971,3.1748,2.3249,7.9355,4.9343,9.9281,FALSE,TRUE,FALSE,FALSE
972,3.2084,2.1683,7.9121,5.0189,10.0193,FALSE,FALSE,FALSE,FALSE
973,2.294,2.3723,8.1887,5.2589,9.6107,TRUE,FALSE,FALSE,FALSE
974,3.2852,2.3057,7.5953,4.9961,9.9809,FALSE,FALSE,TRUE,FALSE
975,3.1232,2.7071,7.6475,5.2133,9.7373,FALSE,TRUE,TRUE,FALSE
976,2.6456,2.1689,7.7675,5.4977,9.6245,FALSE,FALSE,FALSE,FALSE
977,2.4896,2.4311,8.1521,5.4683,9.7625,TRUE,TRUE,FALSE,FALSE
978,2.8064,2.5307,7.8689,5.2871,9.7121,FALSE,TRUE,FALSE,FALSE
979,3.188,2.6045,7.8437,5.2973,9.5465,FALSE,TRUE,TRUE,FALSE
980,2.222,2.6867,7.8599,5.0537,9.9389,TRUE,FALSE,FALSE,FALSE
981,2.864,2.6159,8.1437,5.3537,9.6395,FALSE,TRUE,TRUE,FALSE
982,2.2724,2.6861,7.6547,5.4317,9.5861,TRUE,FALSE,FALSE,FALSE
983,2.6156,2.3225,7.6271,5.2865,10.1303,TRUE,TRUE,FALSE,FALSE
984,3.2612,2.1503,8.1341,4.9487,9.8033,FALSE,FALSE,FALSE,FALSE
985,3.0428,2.2037,8.0687,5.1557,9.5477,FALSE,FALSE,FALSE,FALSE
986,2.7692,2.1545,8.0183,5.0339,10.0427,TRUE,FALSE,FALSE,FALSE
987,3.056,2.5217,8.1647,5.4299,9.9971,FALSE,TRUE,TRUE,FALSE
988,3.2792,2.2721,7.6445,5.4269,9.6203,FALSE,FALSE,TRUE,FALSE
989,2.2496,2.7179,8.1407,5.0291,9.9551,TRUE,FALSE,FALSE,FALSE
990,2.9744,2.7413,8.1851,5.4707,10.0817,TRUE,TRUE,TRUE,TRUE
991,3.0908,2.3951,7.8839,5.1659,9.9689,FALSE,TRUE,FALSE,FALSE
992,2.7212,2.5787,7.9955,5.3549,10.1369,TRUE,TRUE,FALSE,FALSE
993,2.6756,2.1881,8.0375,5.1125,9.8423,TRUE,FALSE,FALSE,FALSE
994,3.1844,2.2031,8.0933,5.2361,9.9857,FALSE,FALSE,FALSE,FALSE
995,2.5556,2.7317,7.7885,5.0195,10.1279,TRUE,TRUE,FALSE,FALSE
996,2.33,2.6027,7.9847,4.9631,9.6869,TRUE,TRUE,FALSE,FALSE
997,3.3452,2.6063,8.1809,5.2763,9.9257,FALSE,TRUE,TRUE,FALSE
998,2.5964,2.3735,8.0699,4.9553,10.0751,TRUE,TRUE,FALSE,FALSE
999,2.888,2.2697,7.7243,5.1959,9.6347,FALSE,FALSE,FALSE,FALSE
1000,2.594,2.3597,8.1491,5.1107,9.7487,TRUE,TRUE,FALSE,FALSE
1001,2.3564,2.3369,8.1587,4.9991,9.9467,TRUE,TRUE,FALSE,FALSE
1002,2.9,2.6369,7.6187,5.1215,9.7883,FALSE,TRUE,FALSE,FALSE
1003,3.1088,2.4053,7.9061,5.1947,10.0049,FALSE,TRUE,TRUE,FALSE
1004,2.5484,2.3549,7.8449,4.9427,9.7397,TRUE,TRUE,FALSE,FALSE
1005,2.822,2.3903,8.0039,5.2655,9.8675,TRUE,TRUE,FALSE,FALSE
1006,2.3432,2.7341,7.9979,5.0405,9.6947,TRUE,TRUE,FALSE,FALSE
1007,2.3732,2.2757,7.7045,5.3123,9.5459,TRUE,FALSE,FALSE,FALSE
1008,3.2408,2.1797,8.1233,5.3147,10.0871,FALSE,FALSE,FALSE,FALSE
1009,2.9624,2.2739,7.8269,5.1023,9.9173,FALSE,FALSE,FALSE,FALSE
1010,3.1148,2.5847,8.0831,5.0081,9.8801,FALSE,TRUE,TRUE,FALSE
1011,2.21,2.4101,8.0159,5.4905,9.8057,TRUE,FALSE,FALSE,FALSE
1012,2.7896,2.6567,7.9499,5.0399,9.7847,TRUE,TRUE,FALSE,FALSE
1013,2.7836,2.4287,7.8809,5.2415,9.9707,TRUE,TRUE,FALSE,FALSE
1014,3.1976,2.5379,7.6175,5.2325,9.8687,FALSE,TRUE,TRUE,FALSE
1015,2.4416,2.1551,7.7081,5.2175,9.5885,TRUE,FALSE,FALSE,FALSE
1016,2.4728,2.4935,7.8017,5.0711,9.8267,TRUE,TRUE,FALSE,FALSE
1017,2.9816,2.2391,7.7501,5.2307,9.6995,FALSE,FALSE,FALSE,FALSE
1018,2.3972,2.6789,7.6085,5.0267,9.7289,TRUE,TRUE,FALSE,FALSE
1019,2.1788,2.5505,8.0033,5.3429,10.0181,TRUE,FALSE,FALSE,FALSE
1020,3.1196,2.5169,7.8353,5.3351,9.8999,FALSE,TRUE,TRUE,FALSE
1021,2.5688,2.2019,8.1365,5.2913,10.0901,TRUE,FALSE,FALSE,FALSE
1022,2.702,2.5367,7.8401,5.0783,9.5873,FALSE,TRUE,FALSE,FALSE
1023,2.486,2.3117,7.8905,5.1479,10.0847,TRUE,TRUE,FALSE,FALSE
1024,2.4992,2.1995,7.6241,4.9757,9.5573,TRUE,FALSE,FALSE,FALSE
1025,2.534,2.5949,8.1911,5.0945,10.0337,TRUE,TRUE,FALSE,FALSE
1026,2.3216,2.3843,7.6073,5.4647,9.7085,TRUE,FALSE,FALSE,FALSE
1027,3.2444,2.4737,7.9799,4.9745,10.0175,FALSE,TRUE,TRUE,FALSE
1028,2.552,2.3639,7.9313,5.2337,9.6155,TRUE,TRUE,FALSE,FALSE
1029,2.4836,2.7095,8.0009,5.2007,10.0073,TRUE,TRUE,FALSE,FALSE
1030,3.3344,2.6549,8.1725,5.3777,9.5675,FALSE,TRUE,TRUE,FALSE
1031,2.804,2.1641,7.8917,4.9973,9.6503,FALSE,FALSE,FALSE,FALSE
1032,2.1692,2.5355,7.7471,4.9661,10.1081,TRUE,FALSE,FALSE,FALSE
1033,2.492,2.5229,8.1185,5.1623,10.0955,TRUE,TRUE,FALSE,FALSE
1034,3.0188,2.2067,7.9019,5.3381,9.7913,FALSE,FALSE,FALSE,FALSE
1035,3.1916,2.5373,7.6745,5.2631,9.7307,FALSE,TRUE,TRUE,FALSE
1036,2.4764,2.6363,7.7561,4.9625,9.8009,TRUE,TRUE,FALSE,FALSE
1037,3.0128,2.5679,7.7597,5.4245,9.6371,FALSE,TRUE,FALSE,FALSE
1038,3.3116,2.6765,7.9379,4.9367,9.6047,FALSE,TRUE,TRUE,FALSE
1039,3.326,2.3105,7.6211,5.3693,10.1357,FALSE,TRUE,TRUE,FALSE
1040,2.2916,2.1863,7.5977,5.2457,9.6305,TRUE,FALSE,FALSE,FALSE
1041,2.5184,2.5937,7.9217,5.3831,9.6509,TRUE,TRUE,FALSE,FALSE
1042,2.3876,2.3555,7.7483,4.9277,9.6161,TRUE,TRUE,FALSE,FALSE
1043,3.1616,2.5163,7.6439,5.1827,9.6845,FALSE,TRUE,TRUE,FALSE
1044,2.4212,2.7287,7.9169,5.2823,9.8387,TRUE,TRUE,FALSE,FALSE
1045,2.2364,2.2649,7.9787,5.3747,10.0361,TRUE,FALSE,FALSE,FALSE
1046,2.444,2.5445,7.6931,5.3513,9.8699,TRUE,TRUE,FALSE,FALSE
1047,2.4908,2.6885,7.9331,5.5013,10.0973,TRUE,TRUE,FALSE,FALSE
1048,2.8628,2.1605,7.7111,5.4239,10.0595,TRUE,FALSE,FALSE,FALSE
1049,3.0488,2.2403,7.6631,5.4071,9.8021,FALSE,FALSE,FALSE,FALSE
1050,2.3324,2.4023,7.7801,5.0243,9.8099,TRUE,TRUE,FALSE,FALSE
1051,2.9972,2.4071,7.7039,5.3093,10.1027,TRUE,TRUE,FALSE,FALSE
1052,2.9768,2.6177,7.8071,5.2421,9.6365,FALSE,TRUE,TRUE,FALSE
1053,3.0596,2.6657,8.0969,5.0513,9.9785,FALSE,TRUE,TRUE,FALSE
1054,3.2396,2.6975,7.7663,5.1407,9.9533,FALSE,TRUE,TRUE,FALSE
1055,2.4848,2.2997,8.1863,4.9259,9.9911,TRUE,FALSE,FALSE,FALSE
1056,2.6948,2.3957,7.6025,5.1635,9.8945,TRUE,TRUE,FALSE,FALSE
1057,2.36,2.4785,8.0729,5.2775,9.7337,TRUE,TRUE,FALSE,FALSE
1058,3.2744,2.5277,7.8653,5.1761,10.1249,FALSE,TRUE,TRUE,FALSE
1059,2.87,2.5571,8.0099,5.0483,9.6689,FALSE,TRUE,FALSE,FALSE
1060,2.8292,2.7371,7.8011,5.0615,10.0859,TRUE,TRUE,FALSE,FALSE
1061,3.0992,2.7437,7.9619,4.9811,9.7967,FALSE,TRUE,FALSE,FALSE
1062,2.4668,2.5523,7.8719,5.0459,9.6173,TRUE,TRUE,FALSE,FALSE
1063,2.1632,2.4575,7.6595,5.0933,9.7163,TRUE,FALSE,FALSE,FALSE
1064,3.29,2.5817,7.9895,5.1059,10.1399,FALSE,TRUE,TRUE,FALSE
1065,3.3512,2.3579,8.0549,5.1545,10.0571,FALSE,TRUE,TRUE,FALSE
1066,2.9264,2.3699,8.1305,5.1461,9.8393,FALSE,TRUE,FALSE,FALSE
1067,2.3828,2.6381,8.1065,4.9295,9.8303,TRUE,TRUE,FALSE,FALSE
1068,2.7764,2.1971,7.9919,4.9937,9.9359,TRUE,FALSE,FALSE,FALSE
1069,2.5868,2.4905,7.6733,5.0705,10.0463,TRUE,TRUE,FALSE,FALSE
1070,2.4092,2.5397,7.9205,4.9499,10.0625,TRUE,TRUE,FALSE,FALSE
1071,2.3696,2.3855,7.7807,5.4437,10.0913,TRUE,TRUE,FALSE,FALSE
1072,2.6672,2.3375,8.1389,5.4845,9.9383,TRUE,TRUE,FALSE,FALSE
1073,2.3924,2.4197,7.6805,5.3033,10.0649,TRUE,TRUE,FALSE,FALSE
1074,3.0608,2.2103,7.8005,5.1269,9.8351,FALSE,FALSE,FALSE,FALSE
1075,2.666,2.1773,7.6655,4.9895,9.9611,TRUE,FALSE,FALSE,FALSE
1076,2.774,2.3561,7.8299,5.3489,9.9251,TRUE,TRUE,FALSE,FALSE
1077,3.2504,2.5145,7.8509,5.4101,10.0163,FALSE,TRUE,TRUE,FALSE
1078,2.6468,2.4707,7.7321,5.3765,9.8501,TRUE,TRUE,FALSE,FALSE
1079,2.8748,2.6393,7.6109,5.3999,10.0991,TRUE,FALSE,FALSE,FALSE
1080,2.3072,2.4449,7.6637,5.2643,10.0133,TRUE,FALSE,FALSE,FALSE
1081,2.5004,2.5871,7.5959,5.0987,9.8477,TRUE,TRUE,FALSE,FALSE
1082,3.062,2.2379,8.1575,5.1737,9.5765,FALSE,FALSE,FALSE,FALSE
1083,2.7092,2.3267,7.7669,5.4227,10.0061,TRUE,TRUE,FALSE,FALSE
1084,2.2448,2.4431,7.6949,5.2745,9.9407,TRUE,FALSE,FALSE,FALSE
1085,2.606,2.3429,7.6217,4.9613,10.0241,TRUE,TRUE,FALSE,FALSE
1086,2.9156,2.3627,7.9931,5.2781,9.7253,FALSE,TRUE,FALSE,FALSE
1087,2.9792,2.2145,8.0591,5.0003,9.8285,FALSE,FALSE,FALSE,FALSE
1088,2.282,2.3063,7.8617,5.4623,9.6383,TRUE,FALSE,FALSE,FALSE
1089,2.4944,2.4515,7.7231,5.2979,9.9041,TRUE,TRUE,FALSE,FALSE
1090,2.5208,2.2043,7.9961,5.3087,9.6221,TRUE,FALSE,FALSE,FALSE
1091,2.4716,2.5073,8.0621,5.3261,9.5603,TRUE,TRUE,FALSE,FALSE
1092,3.1568,2.3681,7.7903,5.4323,10.0835,FALSE,TRUE,TRUE,FALSE
1093,3.248,2.2271,7.9055,5.4677,9.9683,FALSE,FALSE,FALSE,FALSE
1094,2.3864,2.6705,7.7225,5.2847,10.1381,TRUE,TRUE,FALSE,FALSE
1095,2.5976,2.1611,7.9751,5.1629,10.0007,TRUE,FALSE,FALSE,FALSE
1096,2.7704,2.6195,8.0579,5.4017,9.6821,FALSE,TRUE,FALSE,FALSE
1097,3.0884,2.6915,7.8443,5.2331,9.6743,FALSE,TRUE,TRUE,FALSE
1098,2.516,2.6945,8.1791,5.3975,10.1003,TRUE,TRUE,FALSE,FALSE
1099,3.092,2.3075,7.6529,5.3327,10.0985,TRUE,FALSE,FALSE,FALSE
1100,2.6228,2.6375,7.9883,5.5073,9.7421,TRUE,TRUE,FALSE,FALSE
1101,3.3212,2.5859,7.7795,5.0603,9.9335,FALSE,TRUE,TRUE,FALSE
1102,2.2388,2.3231,7.9901,5.1845,9.7643,TRUE,FALSE,FALSE,FALSE
1103,2.8004,2.3171,8.1731,5.2493,9.9749,TRUE,TRUE,FALSE,FALSE
1104,2.4044,2.5475,8.1461,5.5049,9.6527,TRUE,TRUE,FALSE,FALSE
1105,2.8916,2.4767,8.0315,5.1029,9.7181,FALSE,TRUE,FALSE,FALSE
1106,2.3996,2.1857,7.9595,5.2373,9.8783,TRUE,FALSE,FALSE,FALSE
1107,2.6096,2.6261,8.1173,5.1701,10.1075,TRUE,TRUE,FALSE,FALSE
1108,2.5676,2.7221,8.1707,4.9805,9.6263,TRUE,TRUE,FALSE,FALSE
1109,2.18,2.6189,7.9517,5.0573,9.8579,TRUE,FALSE,FALSE,FALSE
1110,2.342,2.4419,7.8929,5.2127,9.6329,TRUE,TRUE,FALSE,FALSE
1111,2.2808,2.7497,7.8971,5.0837,9.9329,TRUE,FALSE,FALSE,FALSE
1112,2.786,2.2955,7.6553,5.2229,10.1225,TRUE,FALSE,FALSE,FALSE
1113,3.164,2.4275,7.7429,5.0645,9.8705,FALSE,TRUE,TRUE,FALSE
1114,2.9984,2.2415,7.7333,5.2187,9.9953,TRUE,FALSE,FALSE,FALSE
1115,3.02,2.3219,8.1077,5.4839,10.1009,TRUE,TRUE,FALSE,FALSE
1116,3.2264,2.4533,7.8305,5.0177,10.1045,FALSE,TRUE,TRUE,FALSE
1117,2.9684,2.4149,7.7357,4.9523,9.9263,FALSE,TRUE,FALSE,FALSE
1118,2.2268,2.3609,7.7027,5.3969,9.8723,TRUE,FALSE,FALSE,FALSE
1119,3.218,2.2307,7.8635,5.2757,10.1345,FALSE,FALSE,FALSE,FALSE
1120,3.3332,2.5763,8.0345,5.2085,9.9827,FALSE,TRUE,TRUE,FALSE
1121,2.8448,2.2277,8.0909,5.5121,9.6341,FALSE,FALSE,FALSE,FALSE
1122,2.684,2.2397,8.1623,5.1131,9.6473,FALSE,FALSE,FALSE,FALSE
1123,2.6216,2.7347,7.7963,5.4761,9.8927,TRUE,TRUE,FALSE,FALSE
1124,2.4068,2.3777,8.1533,5.3861,9.6011,TRUE,TRUE,FALSE,FALSE
1125,3.1412,2.5481,7.7537,5.4893,9.9965,FALSE,TRUE,FALSE,FALSE
1126,2.2208,2.5829,8.1605,5.2283,9.7673,TRUE,FALSE,FALSE,FALSE
1127,2.1776,2.7419,8.0483,5.4155,10.1255,TRUE,FALSE,FALSE,FALSE
1128,3.1856,2.6219,8.1713,5.0477,10.0385,FALSE,TRUE,TRUE,FALSE
1129,2.2292,2.2493,7.6799,4.9595,9.8141,TRUE,FALSE,FALSE,FALSE
1130,3.1628,2.1671,8.1773,5.0063,10.0127,FALSE,FALSE,FALSE,FALSE
1131,2.9672,2.3543,7.9607,4.9679,9.7049,FALSE,TRUE,FALSE,FALSE
1132,3.104,2.3519,7.6859,5.3813,9.7415,FALSE,TRUE,FALSE,FALSE
1133,2.4644,2.3867,7.9073,5.0141,9.9011,TRUE,TRUE,FALSE,FALSE
1134,2.636,2.5727,8.1275,5.1065,9.6797,TRUE,TRUE,FALSE,FALSE
1135,2.6516,2.4827,7.8695,4.9733,10.0499,TRUE,TRUE,FALSE,FALSE
1136,2.198,2.5985,7.6043,5.1683,9.7079,TRUE,FALSE,FALSE,FALSE
1137,2.456,2.2823,8.0279,5.2787,9.7721,TRUE,FALSE,FALSE,FALSE
1138,2.2628,2.5775,7.7699,4.9997,9.9803,TRUE,FALSE,FALSE,FALSE
1139,3.2192,2.3621,7.7633,5.4899,9.9419,FALSE,TRUE,TRUE,FALSE
1140,2.318,2.1959,7.9889,5.4887,9.5789,TRUE,FALSE,FALSE,FALSE
1141,3.1028,2.4779,7.9601,5.0303,10.0253,FALSE,TRUE,TRUE,FALSE
1142,3.0356,2.5601,8.0957,5.0963,9.8951,FALSE,TRUE,TRUE,FALSE
1143,2.7752,2.7299,7.8827,5.4563,9.7283,FALSE,TRUE,FALSE,FALSE
1144,2.7872,2.4323,7.7855,5.2409,9.5567,FALSE,TRUE,FALSE,FALSE
1145,3.1112,2.2193,8.0741,5.0741,9.7739,FALSE,FALSE,FALSE,FALSE
1146,3.2984,2.2871,7.9385,5.4443,9.7931,FALSE,FALSE,TRUE,FALSE
1147,2.2472,2.6531,7.7099,5.1563,9.8465,TRUE,FALSE,FALSE,FALSE
1148,2.5376,2.6489,7.7201,5.3621,9.8693,TRUE,TRUE,FALSE,FALSE
1149,2.186,2.2157,7.9763,5.0129,9.6239,TRUE,FALSE,FALSE,FALSE
1150,2.648,2.7035,7.9271,5.1779,9.9509,TRUE,TRUE,FALSE,FALSE
1151,3.2768,2.7023,7.7405,4.9715,9.9287,FALSE,TRUE,TRUE,FALSE
1152,2.3684,2.3243,8.1875,5.0999,9.6569,TRUE,TRUE,FALSE,FALSE
1153,2.51,2.5403,7.9829,5.2211,9.6179,TRUE,TRUE,FALSE,FALSE
1154,3.2216,2.5955,7.9853,5.2223,9.9239,FALSE,TRUE,TRUE,FALSE
1155,2.7512,2.1923,7.9661,5.3879,9.8381,TRUE,FALSE,FALSE,FALSE
1156,2.7716,2.7191,8.1203,5.2043,9.8813,TRUE,TRUE,FALSE,FALSE
1157,3.2528,2.3111,7.7771,5.3603,9.8243,FALSE,TRUE,TRUE,FALSE
1158,3.2888,2.2385,8.0531,5.1857,9.5837,FALSE,FALSE,FALSE,FALSE
1159,2.162,2.4743,8.1011,5.1767,9.8333,TRUE,FALSE,FALSE,FALSE
1160,2.3984,2.2073,7.9151,5.0975,9.7997,TRUE,FALSE,FALSE,FALSE
1161,2.7548,2.4815,7.6613,5.0597,9.7565,TRUE,TRUE,FALSE,FALSE
1162,2.2484,2.6135,8.1701,5.1599,10.0121,TRUE,FALSE,FALSE,FALSE
1163,2.1824,2.6693,7.7525,5.4989,9.5447,TRUE,FALSE,FALSE,FALSE
1164,2.756,2.3489,7.8257,5.2895,10.1051,TRUE,TRUE,FALSE,FALSE
1165,2.8184,2.5733,7.8365,4.9931,9.6101,FALSE,TRUE,FALSE,FALSE
1166,2.2676,2.3321,7.9505,5.4587,9.9791,TRUE,FALSE,FALSE,FALSE
1167,2.6396,2.6987,7.7627,5.4233,9.5537,FALSE,TRUE,FALSE,FALSE
1168,3.1772,2.4599,7.9991,4.9535,9.5897,FALSE,TRUE,TRUE,FALSE
1169,3.1676,2.6555,7.8851,5.0441,9.6899,FALSE,TRUE,TRUE,FALSE
1170,2.8352,2.6357,7.7003,5.1509,10.0577,TRUE,TRUE,FALSE,FALSE
1171,2.8208,2.3759,8.1029,5.1137,10.0085,TRUE,TRUE,FALSE,FALSE
1172,3.0524,2.6273,7.8791,5.0285,9.8309,FALSE,TRUE,TRUE,FALSE
